iIdActivo,sDescripcion,vDescripcionExtendida,sMarca,sModelo,vNumerodeSerie,sFamilia,vFactura,sProveedor,dFechaAdquisicion,dValorAdquisicion,sClase,sUso,sEstadoFisico,sUbicacion,vResponsable,bTieneGarantia,dFechaDesdeG,dFechaHastaG,bEgresado,vUsuarioAut,vMotivoEgreso,sCondicion,dFechaEgreso
4523,331,GRIS PAX-SU-B2,128,280,CKB201161,3,8135435,186,2017-12-14 00:00:00,12.00,1,1,1,15,NQUINDE,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4524,331,GRIS PAX-SU-B2,128,280,CKB201162,3,8135435,186,2017-11-14 00:00:00,12.00,1,1,1,15,NQUINDE,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4525,240,GRIS ,128,72,E8203580,3,8135435,186,2017-11-14 00:00:00,10.00,1,1,1,15,NQUINDE,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4526,51,GRIS ,128,116,O8203880,3,8135435,186,2017-11-14 00:00:00,10.00,1,1,1,15,NQUINDE,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4527,219,GRIS,128,76,C8203581,3,8135435,186,2017-11-14 00:00:00,12.00,1,1,1,15,NQUINDE,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4528,241,GRIS ,128,77,F1103581,3,8135435,186,2017-11-14 00:00:00,12.00,1,1,1,15,NQUINDE,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4529,331,GRIS PAX-SU-B2,128,280,CKB201163,3,8135435,186,2017-11-14 00:00:00,12.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4530,331,GRIS PAX-SU B2,128,280,CKB 201164,3,8135435,186,2017-11-14 00:00:00,12.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4531,240,GRIS,128,72,E8203581,3,8135435,186,2017-11-14 00:00:00,10.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4532,51,GRIS,128,116,O8203881,3,8135435,186,2017-11-14 00:00:00,10.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4533,219,GRIS,128,76,C8203582,3,8135435,186,2017-11-14 00:00:00,10.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4534,241,GRIS ,128,77,F1103582,3,8135435,186,2017-11-14 00:00:00,12.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4535,331,GRIS PAX-SU B2,128,280,CKB 201183,3,8135435,186,2017-11-14 00:00:00,12.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4536,331,GRIS PAX-SU B2,128,280,CKB201184,3,8135435,186,2017-11-14 00:00:00,12.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4537,240,GRIS,128,72,E8203571,3,8135435,186,2017-11-14 00:00:00,10.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4538,51,GRIS,128,116,O8203871,3,8135435,186,2017-11-14 00:00:00,10.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4539,219,GRIS,128,76,C8203572,3,8135435,186,2017-11-14 00:00:00,12.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4540,241,GRIS,128,77,F1103572,3,8135435,186,2017-11-14 00:00:00,12.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4541,265,METALICO DA-8294,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,4.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4542,265,METALICO,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,4.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4543,265,METALICO,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,4.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4544,265,METALICO,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,4.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4545,206,METALICO  DA-2471,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,3.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4546,206,METALICO,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,3.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4547,206,METALICO,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,3.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4548,206,METALICO,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,3.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4549,206,METALICO,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,3.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4550,11,METALICO DA-8231,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,20.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4551,11,METALICO DA-8231,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,20.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4552,206,METALICO MANGO ROJO GRANDE,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,5.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4553,244,METALICA DA-2465,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,2.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4554,244,METALICA DA-2465,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,2.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4555,244,METALICA DA-2465,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,2.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4556,244,METALICA DA-2465,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,2.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4557,244,METALICA DA-2465,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,2.00,1,1,1,1,susana,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4558,139,METALICA DA-2569,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,15.00,1,1,1,19,gquishpe,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4559,139,METALICA DA-2569,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,15.00,1,1,1,2,JAQUISHPE,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4560,139,DORADA DA-2525,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,17.00,1,1,1,19,gquishpe,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4561,139,DORADA DA-2525,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,17.00,1,1,1,2,JAQUISHPE,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4562,139,METALICO DA-2875,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,17.00,1,1,1,19,gquishpe,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4563,139,METALICA DA-2875,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,17.00,1,1,1,2,JAQUISHPE,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4564,324,SACA PUNTOS DA-4263,392,146,,3,12/01/2018 (EEUU),53,2018-01-12 00:00:00,4.00,1,1,1,15,NQUINDE,0,2018-01-12 00:00:00,2018-01-12 00:00:00,0,NULL, ,1,NULL
4565,33,METALICO,45,146,,3,001-002-000151572,1,2018-01-10 00:00:00,5.04,1,1,1,2,JAQUISHPE,0,2018-01-16 00:00:00,2018-01-16 00:00:00,0,NULL, ,1,NULL
4566,33,METALICO,45,146,,3,001-002-000151572,1,2018-01-10 00:00:00,5.04,1,1,1,2,JAQUISHPE,0,2018-01-16 00:00:00,2018-01-16 00:00:00,0,NULL, ,1,NULL
4567,321,"MULTILINEA 12 BOTONES BOTONES, PANTALLA NEGRO",136,98,KX-T7730X-B71BTH211533,7,001-001-000020570,43,2018-03-06 00:00:00,94.08,1,1,1,7,VGAVILANES,0,2018-03-20 00:00:00,2018-03-20 00:00:00,0,NULL, ,1,NULL
4568,40,CRISTAL Y BLANCA,73,455,,1,009-009-000126363,69,2018-03-01 00:00:00,24.99,1,1,1,20,gquishpe,0,2018-03-20 00:00:00,2018-03-20 00:00:00,0,NULL, ,1,NULL
4569,32,MULTIUSOS GRANDE GRIS /AZUL,238,146,,1,027-912-000418108,91,2018-03-24 00:00:00,129.75,1,1,1,7,VGAVILANES,0,2018-03-27 00:00:00,2018-03-27 00:00:00,0,NULL, ,1,NULL
4570,291,PLASTICO AZUL,235,146,,1,027-912-000418108,91,2018-03-24 00:00:00,10.14,1,1,1,15,NQUINDE,0,2018-03-27 00:00:00,2018-03-27 00:00:00,0,NULL, ,1,NULL
4571,291,PLASTICO AZUL,235,146,,1,027-912-000418108,91,2018-03-24 00:00:00,10.14,1,1,1,15,NQUINDE,0,2018-03-27 00:00:00,2018-03-27 00:00:00,0,NULL, ,1,NULL
4572,291,PLASTICO AZUL,235,146,,1,027-912-000418108,91,2018-03-24 00:00:00,10.14,1,1,1,3,gcastro,0,2018-03-27 00:00:00,2018-03-27 00:00:00,0,NULL, ,1,NULL
4573,291,PLASTICO GRIS,235,146,,1,027-912-000418108,91,2018-03-24 00:00:00,10.42,1,1,1,20,gquishpe,0,2018-03-27 00:00:00,2018-03-27 00:00:00,0,NULL, ,1,NULL
4574,390,EXTERNO HDD 1TB,358,456,1I0620095339,7,005002000770329,128,2018-05-09 00:00:00,67.70,1,1,1,15,NQUINDE,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4575,85,"NEGRO PROCESADOR, DVD, MEMORIA",393,457,,7,005002000770329,128,2018-05-09 00:00:00,161.17,1,1,1,9,rmoreira,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4576,85,"NEGRO PROCESADOR, DVD, MEMORIA",393,457,,7,005002000770329,128,2018-05-09 00:00:00,161.17,1,1,1,15,NQUINDE,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4577,319,NEGRO 102KEYS,393,458,,7,005002000770329,128,2018-05-09 00:00:00,6.00,1,1,1,7,VGAVILANES,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4578,319,NEGRO 102KEYS,393,458,,7,005002000770329,128,2018-05-09 00:00:00,6.00,1,1,1,1,susana,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4579,229,NEGRO,393,458,,7,005002000770329,128,2018-05-09 00:00:00,6.00,1,1,1,9,rmoreira,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4580,229,NEGRO,393,458,,7,005002000770329,128,2018-05-09 00:00:00,6.00,1,1,1,1,susana,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4581,234,NEGRO,393,458,,7,005002000770329,128,2018-05-09 00:00:00,6.00,1,1,1,1,susana,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4582,234,NEGRO,393,458,,7,005002000770329,128,2018-05-09 00:00:00,6.00,1,1,1,1,susana,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4583,332,NEGRO 6 TOMACORRIENTES,183,459,2709CPBOM87A901591,7,005002000770329,128,2018-05-09 00:00:00,67.20,1,1,1,15,NQUINDE,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4584,332,NEGRO 6 TOMA CORRIENTES,183,459,2709CPBOM87A901592,7,005002000770329,128,2018-05-09 00:00:00,67.20,1,1,1,7,VGAVILANES,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4585,332,NEGRO 6 TOMA CORRIENTES,183,459,2709CPBOM87A901589,7,005002000770329,128,2018-05-09 00:00:00,67.20,1,1,1,15,NQUINDE,0,2018-05-21 00:00:00,2018-05-21 00:00:00,1,parrobo,R,1,2020-06-30 12:37:00
4586,332,NEGRO 6 TOMACORRIENTES,183,459,2709CPBOM87A901590,7,005002000770329,128,2018-05-09 00:00:00,67.20,1,1,1,15,NQUINDE,0,2018-05-21 00:00:00,2018-05-21 00:00:00,0,NULL, ,1,NULL
4587,487,NEGRA,394,146,,3,29/05/2018 LUIS RENDON,53,2018-05-22 00:00:00,600.00,1,1,1,10,rmoreira,0,2018-05-29 00:00:00,2018-05-29 00:00:00,0,NULL, ,1,NULL
4588,85,NEGRO,393,457,,7,005-002-000772651,128,2018-05-22 00:00:00,30.00,1,1,1,15,NQUINDE,0,2018-05-29 00:00:00,2018-05-29 00:00:00,1,parrobo,R,1,2018-07-31 09:18:00
4589,319,NEGRO,1,458,,7,005-002-000772651,128,2018-05-22 00:00:00,6.00,1,1,1,17,vherreria,0,2018-05-29 00:00:00,2018-05-29 00:00:00,0,NULL, ,1,NULL
4590,229,NEGRO,393,458,,7,005-002-000772651,128,2018-05-22 00:00:00,6.00,1,1,1,17,vherreria,0,2018-05-29 00:00:00,2018-05-29 00:00:00,0,NULL, ,1,NULL
4591,234,NEGRO,393,458,,7,005-002-000772651,128,2018-05-22 00:00:00,6.00,1,1,1,1,susana,0,2018-05-29 00:00:00,2018-05-29 00:00:00,0,NULL, ,1,NULL
4592,390,EXTERNO NEGRO 1TB ,358,146,,7,005-002-000772651,128,2018-05-22 00:00:00,71.40,1,1,1,10,rmoreira,0,2018-05-29 00:00:00,2018-05-29 00:00:00,0,NULL, ,1,NULL
4593,557,OPTICO EXTERNO,395,460,J2D0CF135782,7,005-002-783456,128,2018-07-26 00:00:00,41.32,1,1,1,1,susana,0,2018-07-30 00:00:00,2018-07-30 00:00:00,0,NULL, ,1,NULL
4594,229,NEGRO MICROTRAVELER USB,1,146,X8B94714200472,7,005-002-783456,128,2018-07-26 00:00:00,6.66,1,1,1,15,NQUINDE,0,2018-07-30 00:00:00,2018-07-30 00:00:00,1,parrobo,R,1,2024-05-22 12:13:00
4595,51,GRIS,128,116,OBJ60002,3,007-003-000011111,8,2018-09-19 00:00:00,4229.00,1,1,1,15,NQUINDE,0,2018-09-21 00:00:00,2018-09-21 00:00:00,0,NULL, ,1,NULL
4596,51,GRIS,128,116,OBJ60008,3,007-003-000011111,8,2018-09-19 00:00:00,4229.00,1,1,1,15,NQUINDE,0,2018-09-21 00:00:00,2018-09-21 00:00:00,0,NULL, ,1,NULL
4597,51,GRIS,128,116,OBJ60009,3,007-003-000011111,8,2018-09-19 00:00:00,4229.00,1,1,1,15,NQUINDE,0,2018-09-21 00:00:00,2018-09-21 00:00:00,0,NULL, ,1,NULL
4598,51,GRIS,128,116,OBJ60010,3,007-003-000011111,8,2018-09-19 00:00:00,4229.00,1,1,1,15,NQUINDE,0,2018-09-21 00:00:00,2018-09-21 00:00:00,0,NULL, ,1,NULL
4599,51,GRIS,128,116,OBJ60019,3,007-003-000011111,8,2018-09-19 00:00:00,4229.00,1,1,1,15,NQUINDE,0,2018-09-21 00:00:00,2018-09-21 00:00:00,0,NULL, ,1,NULL
4600,472,NEGRA/ANARANJADO,353,146,,1,076-049-000319327,22,2019-01-13 00:00:00,16.48,1,1,1,13,NQUINDE,0,2019-01-14 00:00:00,2019-01-14 00:00:00,0,NULL, ,1,NULL
4601,1,PLASTICO GRANDE ROJO,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,5,CPISCO,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4602,1,PLASTICO GRANDE ROJO,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,5,CPISCO,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4603,1,PLASTICO GRANDE ROJO,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,4,mmiranda,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4604,1,PLASTICO GRANDE ROJO,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,4,mmiranda,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4605,1,PLASTICO GRANDE ROJO,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,4,mmiranda,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4606,1,PLASTICO GRANDE ROJO,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,16,gquishpe,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4607,1,PLASTICO GRANDE ROJO,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,16,gquishpe,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4608,1,PLASTICO GRANDE ROJO,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,16,gquishpe,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4609,1,PLASTICO GRANDE ROJO,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4610,1,PLASTICO GRANDE ROJO,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4611,1,PLASTICO MEDIANO AZUL,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4612,1,PLASTICO MEDIANO AZUL,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4613,1,PLASTICO MEDIANO AZUL,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,276.00,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4614,1,PLASTICO MEDIANO AZUL,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4615,1,PLASTICO MEDIANO AZUL,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4616,1,PLASTICO MEDIANO AZUL,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,276.00,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4617,1,PLASTICO MEDIANO AZUL,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4618,1,PLASTICO MEDIANO AZUL,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4619,1,PLASTICO MEDIANO AZUL,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4620,1,PLASTICO MEDIANO AZUL,396,146,,3,001-001-000115934,114,2019-02-12 00:00:00,2.76,1,1,1,1,susana,0,2019-02-19 00:00:00,2019-02-19 00:00:00,0,NULL, ,1,NULL
4624,319,NEGRO,75,463,UD1812102630,7,0077249,191,2019-04-30 00:00:00,8.26,1,1,1,6,edelpozo,0,2019-05-06 00:00:00,2019-05-06 00:00:00,0,NULL, ,1,NULL
4627,51,GRIS,128,116,OBJ60189,3,53301,6,2019-05-31 00:00:00,43.68,1,1,1,15,NQUINDE,0,2019-05-31 00:00:00,2019-05-31 00:00:00,0,NULL, ,1,NULL
4628,51,GRIS,128,116,OBJ60190,3,53301,6,2019-05-31 00:00:00,43.68,1,1,1,15,NQUINDE,0,2019-05-31 00:00:00,2019-05-31 00:00:00,0,NULL, ,1,NULL
4630,237,METALICO,398,146,,3,009-003-000029704,2,2019-05-29 00:00:00,11.54,1,1,1,6,edelpozo,0,2019-06-17 00:00:00,2019-06-17 00:00:00,0,NULL, ,1,NULL
4631,33,CON ARCO FACIAL,399,464,,5,007-003-000013270,8,2019-06-19 00:00:00,322.75,1,1,1,19,gquishpe,0,2019-06-21 00:00:00,2019-06-21 00:00:00,0,NULL, ,1,NULL
4632,279,METALICA P-10 UNIVERSAL 25K,22,30,,3,009-003-000030415,2,2019-06-20 00:00:00,67.03,1,1,1,15,NQUINDE,0,2019-06-21 00:00:00,2019-06-21 00:00:00,0,NULL, ,1,NULL
4633,279,METALICA P-10 UNIVERSAL,22,30,,3,009-003-000030415,2,2019-06-20 00:00:00,67.03,1,1,1,4,mmiranda,0,2019-06-21 00:00:00,2019-06-21 00:00:00,0,NULL, ,1,NULL
4634,279,METALICA P-10 UNIVERSAL,22,30,,3,009-003-000030415,2,2019-06-20 00:00:00,67.03,1,1,1,5,CPISCO,0,2019-06-21 00:00:00,2019-06-21 00:00:00,0,NULL, ,1,NULL
4635,279,METALICA P-10 UNIVERSAL,22,30,,3,009-003-000030415,2,2019-06-20 00:00:00,67.03,1,1,1,15,NQUINDE,0,2019-06-21 00:00:00,2019-06-21 00:00:00,0,NULL, ,1,NULL
4638,344,CELESTE,205,146,,3,OBSEQUIO LARX,53,2019-07-30 00:00:00,60.00,1,1,1,6,edelpozo,0,2019-07-30 00:00:00,2019-07-30 00:00:00,0,NULL, ,1,NULL
4639,344,AZUL/NEGRO RX,205,146,,3,OBSEQUIO LARX,53,2019-07-30 00:00:00,66.64,1,1,1,15,NQUINDE,0,2019-07-30 00:00:00,2019-07-30 00:00:00,0,NULL, ,1,NULL
4641,324,SACA PUNTOS SPENCER 11CM,45,146,,3,001-002-000238946,1,2019-08-06 00:00:00,2.19,1,1,1,15,NQUINDE,0,2019-08-20 00:00:00,2019-08-20 00:00:00,0,NULL, ,1,NULL
4642,324,SACA PUNTOS SPENCER 11CM,45,146,,3,001-002-000238946,1,2019-08-06 00:00:00,2.19,1,1,1,18,gquishpe,0,2019-08-20 00:00:00,2019-08-20 00:00:00,0,NULL, ,1,NULL
4643,324,SACA PUNTOS SPENCER 11CM,45,146,,3,001-002-000238946,1,2019-08-06 00:00:00,2.19,1,1,1,18,gquishpe,0,2019-08-20 00:00:00,2019-08-20 00:00:00,0,NULL, ,1,NULL
4645,51,GRIS,128,116,OLZ06026,1,NSK8753,180,2019-09-17 00:00:00,29.00,1,1,1,1,susana,0,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL, ,1,NULL
4646,51,GRIS,128,116,OBJ71451,3,NSK8753,180,2019-09-17 00:00:00,34.00,1,1,1,15,NQUINDE,0,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL, ,1,NULL
4647,51,GRIS,128,116,OBJ71452,3,NSK8753,180,2019-09-17 00:00:00,34.00,1,1,1,15,NQUINDE,0,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL, ,1,NULL
4648,51,GRIS,128,116,OBJ71453,3,NSK8753,180,2019-09-17 00:00:00,34.00,1,1,1,15,NQUINDE,0,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL, ,1,NULL
4649,51,GRIS,128,116,OBJ71454,3,NSK8753,180,2019-09-17 00:00:00,34.00,1,1,1,15,NQUINDE,0,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL, ,1,NULL
4652,51,GRIS,128,116,OBJ71457,3,NSK8753,180,2019-09-17 00:00:00,34.00,1,1,1,15,NQUINDE,0,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL, ,1,NULL
4653,51,GRIS,128,116,OBJ71458,3,NSK8753,180,2019-09-17 00:00:00,34.00,1,1,1,15,NQUINDE,0,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL, ,1,NULL
4654,51,GRIS,128,116,OBJ71459,3,NSK8753,180,2019-09-17 00:00:00,34.00,1,1,1,15,NQUINDE,0,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL, ,1,NULL
4655,51,GRIS,128,116,OBJ71460,3,NSK8753,180,2019-09-17 00:00:00,34.00,1,1,1,15,NQUINDE,0,2019-09-23 00:00:00,2019-09-23 00:00:00,0,NULL, ,1,NULL
4656,559,ATORNILLADOR 3/8 12V NARANJA/NEGRO,299,146,,1,027-910-000380186,91,2019-07-06 00:00:00,82.45,1,1,1,13,NQUINDE,0,2019-10-03 00:00:00,2019-10-03 00:00:00,0,NULL, ,1,NULL
4657,560,PROFESIONAL ,299,146,,1,027-912-00058917,91,2019-08-10 00:00:00,77.54,1,1,1,13,NQUINDE,0,2019-10-04 00:00:00,2019-10-04 00:00:00,0,NULL, ,1,NULL
4658,143,BLANCO,157,146,,1,001-016-000063105,111,2019-10-08 00:00:00,9.99,1,1,1,16,gquishpe,0,2019-10-10 00:00:00,2019-10-10 00:00:00,0,NULL, ,1,NULL
4659,143,DOBLE PLATEADO,157,146,,1,001-016-000063105,111,2019-10-08 00:00:00,998.00,1,1,1,18,gquishpe,0,2019-10-10 00:00:00,2019-10-10 00:00:00,0,NULL, ,1,NULL
4660,143,DOBLE PLATEADO,157,146,,1,001-016-000063105,111,2019-10-08 00:00:00,9.98,1,1,1,19,gquishpe,0,2019-10-10 00:00:00,2019-10-10 00:00:00,0,NULL, ,1,NULL
4661,170,FOTOPOLIMERIZACION ELIPAR DEEPCURE L,1,146,932125027300,3,009-003-00034159,2,2019-10-25 00:00:00,677.13,1,1,1,4,mmiranda,0,2019-10-25 00:00:00,2019-10-25 00:00:00,0,NULL, ,1,NULL
